MEETING_DATE	RACE_TIME	HORSE	JOCKEY	TRAINER	START_POS	FINISH_POS
28/5/2010	20:00:00	780	635090	151200	1	4
28/5/2010	20:00:00	911	820223	766033	2	5
28/5/2010	20:00:00	928	237777	856366	3	6
4/6/2010	11:00:00	69	310343	121976	3	1
4/6/2010	11:00:00	113	677154	710330	4	2
4/6/2010	11:00:00	284	567203	212872	5	3
4/6/2010	11:00:00	522	986732	783531	6	4
4/6/2010	11:00:00	634	719218	761594	8	6
4/6/2010	11:00:00	754	700982	682880	1	7
4/6/2010	11:00:00	932	199145	440714	2	8
4/6/2010	11:00:00	1103	628058	940415	7	5
4/6/2010	12:00:00	115	395516	254734	8	6
4/6/2010	12:00:00	172	296796	567635	6	4
4/6/2010	12:00:00	326	594594	618285	4	2
4/6/2010	12:00:00	336	272950	787143	1	7
4/6/2010	12:00:00	409	245386	782336	5	3
4/6/2010	12:00:00	875	780773	880432	3	1
4/6/2010	12:00:00	885	700982	513480	7	5
4/6/2010	12:00:00	898	277465	928043	2	8
4/6/2010	13:00:00	31	786197	431657	4	2
4/6/2010	13:00:00	262	425015	261170	3	1
4/6/2010	13:00:00	297	987071	688064	8	6
4/6/2010	13:00:00	441	173454	151200	7	5
4/6/2010	13:00:00	580	290547	940415	1	7
4/6/2010	13:00:00	853	567203	740142	5	3
4/6/2010	13:00:00	1046	387682	931212	6	4
4/6/2010	13:00:00	1065	167510	249592	2	8
4/6/2010	14:00:00	9	864769	261170	3	1
4/6/2010	14:00:00	75	901878	779583	7	5
4/6/2010	14:00:00	318	700982	799046	4	2
4/6/2010	14:00:00	100	839822	824587	5	3
4/6/2010	14:00:00	551	303998	810862	6	4
4/6/2010	14:00:00	655	832373	693551	1	7
4/6/2010	14:00:00	813	123751	682880	8	6
4/6/2010	14:00:00	824	768421	212872	2	8
4/6/2010	15:00:00	51	789772	991002	4	2
4/6/2010	15:00:00	71	575458	991002	8	6
4/6/2010	15:00:00	127	541607	705133	6	4
4/6/2010	15:00:00	233	575458	223541	2	8
4/6/2010	15:00:00	340	464108	718092	5	3
4/6/2010	15:00:00	361	818483	647001	7	5
4/6/2010	15:00:00	565	803614	248180	3	1
4/6/2010	15:00:00	729	786197	405828	1	7
4/6/2010	16:00:00	390	339194	455628	2	8
4/6/2010	16:00:00	471	338543	328199	8	6
4/6/2010	16:00:00	494	677154	848045	7	5
4/6/2010	16:00:00	668	136242	709977	4	2
4/6/2010	16:00:00	731	884937	186043	1	7
4/6/2010	16:00:00	858	237478	698906	5	3
4/6/2010	16:00:00	893	102257	219621	3	1
4/6/2010	16:00:00	988	575458	907758	6	4
4/6/2010	17:00:00	142	800935	175514	4	2
4/6/2010	17:00:00	149	395516	155239	2	8
4/6/2010	17:00:00	328	106572	856366	6	4
4/6/2010	17:00:00	353	620911	272864	3	1
4/6/2010	17:00:00	496	270790	567635	5	3
4/6/2010	17:00:00	693	237478	223541	7	5
4/6/2010	17:00:00	940	456715	938012	1	7
4/6/2010	17:00:00	1022	861470	698906	8	6
4/6/2010	18:00:00	130	700783	314056	6	4
4/6/2010	18:00:00	230	955713	455628	1	7
4/6/2010	18:00:00	447	789772	496415	7	5
4/6/2010	18:00:00	496	367509	740142	4	2
4/6/2010	18:00:00	578	178838	761594	3	1
4/6/2010	18:00:00	617	395271	930762	8	6
4/6/2010	18:00:00	783	635090	104125	5	3
4/6/2010	18:00:00	955	148996	402319	2	8
4/6/2010	19:00:00	125	838400	810862	7	5
4/6/2010	19:00:00	148	289182	618285	4	2
4/6/2010	19:00:00	281	895452	539827	8	6
4/6/2010	19:00:00	435	658563	993930	3	1
4/6/2010	19:00:00	611	237547	155239	2	8
4/6/2010	19:00:00	623	862404	138405	1	7
4/6/2010	19:00:00	773	298350	896765	6	4
4/6/2010	19:00:00	1125	277465	431657	5	3
4/6/2010	20:00:00	326	814306	173571	5	3
4/6/2010	20:00:00	354	296796	848045	4	2
4/6/2010	20:00:00	409	700783	693551	3	1
4/6/2010	20:00:00	517	700982	705133	1	7
4/6/2010	20:00:00	632	128084	779583	7	5
4/6/2010	20:00:00	668	395271	431657	2	8
4/6/2010	20:00:00	780	719618	554133	6	4
4/6/2010	20:00:00	1111	889937	240594	8	6
11/6/2010	11:00:00	228	575458	765741	6	5
11/6/2010	11:00:00	232	880925	978375	8	7
11/6/2010	11:00:00	340	493047	850351	1	8
11/6/2010	11:00:00	556	772943	647001	7	6
11/6/2010	11:00:00	851	601776	698805	5	4
11/6/2010	11:00:00	1032	724043	618285	4	3
11/6/2010	11:00:00	1069	303998	616205	2	1
11/6/2010	11:00:00	1088	428437	688064	3	2
11/6/2010	12:00:00	12	763901	766033	3	2
11/6/2010	12:00:00	303	299216	314056	4	3
11/6/2010	12:00:00	380	116886	248180	6	5
11/6/2010	12:00:00	381	362145	530075	1	8
11/6/2010	12:00:00	591	805858	193578	5	4
11/6/2010	12:00:00	617	245386	928043	8	7
11/6/2010	12:00:00	678	785010	193578	7	6
11/6/2010	12:00:00	774	967477	223541	2	1
11/6/2010	13:00:00	106	868404	896765	7	6
11/6/2010	13:00:00	309	800995	807669	3	2
11/6/2010	13:00:00	452	320934	850941	6	5
11/6/2010	13:00:00	590	245386	783531	8	7
11/6/2010	13:00:00	596	986732	643694	5	4
11/6/2010	13:00:00	650	719218	877436	2	1
11/6/2010	13:00:00	670	118028	689961	1	8
11/6/2010	13:00:00	789	339194	249592	4	3
11/6/2010	14:00:00	83	967477	779583	7	6
11/6/2010	14:00:00	140	864023	616205	4	3
11/6/2010	14:00:00	257	362145	726932	6	5
11/6/2010	14:00:00	100	719230	266989	3	2
11/6/2010	14:00:00	286	400271	173571	8	7
11/6/2010	14:00:00	949	286332	104125	2	1
11/6/2010	14:00:00	979	835000	186043	5	4
11/6/2010	14:00:00	1048	426652	513480	1	8
11/6/2010	15:00:00	35	100466	496415	7	6
11/6/2010	15:00:00	37	772943	351713	4	3
11/6/2010	15:00:00	51	298350	765741	1	8
11/6/2010	15:00:00	316	780773	984187	2	1
11/6/2010	15:00:00	555	534717	496415	8	7
11/6/2010	15:00:00	785	747323	197858	6	5
11/6/2010	15:00:00	837	772943	169863	3	2
11/6/2010	15:00:00	956	136242	693551	5	4
11/6/2010	16:00:00	1	180926	840368	4	3
11/6/2010	16:00:00	54	889237	790516	1	8
11/6/2010	16:00:00	116	338616	567635	5	4
11/6/2010	16:00:00	474	378560	721000	7	6
11/6/2010	16:00:00	817	811327	726784	3	2
11/6/2010	16:00:00	895	628058	151200	2	1
11/6/2010	16:00:00	934	446912	431657	8	7
11/6/2010	16:00:00	1050	206264	193578	6	5
11/6/2010	17:00:00	182	578682	111456	1	8
11/6/2010	17:00:00	223	254659	825637	8	7
11/6/2010	17:00:00	228	957160	496415	7	6
11/6/2010	17:00:00	309	954965	618285	4	3
11/6/2010	17:00:00	634	214585	616205	2	1
11/6/2010	17:00:00	814	750919	643694	5	4
11/6/2010	17:00:00	836	597177	254734	6	5
11/6/2010	17:00:00	959	864023	930762	3	2
11/6/2010	18:00:00	126	719230	787143	7	6
11/6/2010	18:00:00	245	406642	709977	5	4
11/6/2010	18:00:00	507	196289	426665	8	7
11/6/2010	18:00:00	577	388544	212872	2	1
11/6/2010	18:00:00	707	332099	984187	3	2
11/6/2010	18:00:00	902	700982	240594	4	3
11/6/2010	18:00:00	948	884937	709977	1	8
11/6/2010	18:00:00	1014	724043	431657	6	5
11/6/2010	19:00:00	22	541607	825637	7	6
11/6/2010	19:00:00	69	382899	991002	2	1
11/6/2010	19:00:00	673	946049	269418	8	7
11/6/2010	19:00:00	726	242898	710330	6	5
11/6/2010	19:00:00	748	102257	807669	5	4
11/6/2010	19:00:00	777	362145	834539	3	2
11/6/2010	19:00:00	821	687620	341281	1	8
11/6/2010	19:00:00	979	400271	642314	4	3
11/6/2010	20:00:00	17	106572	782336	6	5
11/6/2010	20:00:00	39	561648	266989	2	1
11/6/2010	20:00:00	146	206264	539827	5	4
11/6/2010	20:00:00	221	234861	305248	3	2
11/6/2010	20:00:00	326	572449	978375	8	7
11/6/2010	20:00:00	547	889237	724981	4	3
11/6/2010	20:00:00	764	567203	197858	7	6
11/6/2010	20:00:00	1059	425015	406168	1	8
18/6/2010	11:00:00	269	572449	212872	4	2
18/6/2010	11:00:00	302	289182	978375	2	8
18/6/2010	11:00:00	368	298350	850941	7	5
18/6/2010	11:00:00	568	341340	647001	3	1
18/6/2010	11:00:00	643	106572	355492	6	4
18/6/2010	11:00:00	681	400271	521771	1	7
18/6/2010	11:00:00	726	885453	718092	8	6
18/6/2010	11:00:00	785	835000	761594	5	3
18/6/2010	12:00:00	62	245386	138405	6	4
18/6/2010	12:00:00	161	178838	465603	3	1
18/6/2010	12:00:00	321	238724	229925	1	7
18/6/2010	12:00:00	433	838400	564312	5	3
18/6/2010	12:00:00	628	772943	155239	4	2
18/6/2010	12:00:00	819	175953	236134	8	6
18/6/2010	12:00:00	1043	470111	907587	2	8
18/6/2010	12:00:00	1060	243611	688064	7	5
18/6/2010	13:00:00	139	382899	643694	7	5
18/6/2010	13:00:00	305	229550	765741	5	3
18/6/2010	13:00:00	441	907206	155239	4	2
18/6/2010	13:00:00	623	237777	173571	2	8
18/6/2010	13:00:00	671	338616	299505	1	7
18/6/2010	13:00:00	755	666141	450417	3	1
18/6/2010	13:00:00	901	880925	984187	8	6
18/6/2010	13:00:00	956	175953	506291	6	4
18/6/2010	14:00:00	37	747591	896765	1	7
18/6/2010	14:00:00	66	884937	726784	8	6
18/6/2010	14:00:00	139	946049	277644	7	5
18/6/2010	14:00:00	100	122357	761594	3	1
18/6/2010	14:00:00	423	954138	726784	2	8
18/6/2010	14:00:00	565	128084	740142	4	2
18/6/2010	14:00:00	853	811327	333823	6	4
18/6/2010	14:00:00	899	566232	567635	5	3
18/6/2010	15:00:00	8	343873	721000	5	3
18/6/2010	15:00:00	41	772943	255332	1	7
18/6/2010	15:00:00	298	128084	647001	7	5
18/6/2010	15:00:00	420	666141	825637	2	8
18/6/2010	15:00:00	832	572449	229925	8	6
18/6/2010	15:00:00	863	113233	660213	6	4
18/6/2010	15:00:00	1044	413027	506291	4	2
18/6/2010	15:00:00	1090	290547	698805	3	1
18/6/2010	16:00:00	113	270790	783531	6	4
18/6/2010	16:00:00	277	407086	283978	2	8
18/6/2010	16:00:00	438	901878	783531	4	2
18/6/2010	16:00:00	445	649396	405828	7	5
18/6/2010	16:00:00	855	764538	761594	5	3
18/6/2010	16:00:00	955	409562	727326	3	1
18/6/2010	16:00:00	1022	114171	547811	1	7
18/6/2010	16:00:00	1104	810167	314056	8	6
18/6/2010	17:00:00	85	387682	643694	3	1
18/6/2010	17:00:00	155	517989	513480	5	3
18/6/2010	17:00:00	263	378560	283978	6	4
18/6/2010	17:00:00	431	199145	765741	8	6
18/6/2010	17:00:00	540	148996	993930	1	7
18/6/2010	17:00:00	956	290547	705133	7	5
18/6/2010	17:00:00	973	245386	236134	4	2
18/6/2010	17:00:00	1019	620911	807669	2	8
18/6/2010	18:00:00	95	658563	173571	8	6
18/6/2010	18:00:00	127	541607	965847	6	4
18/6/2010	18:00:00	376	954138	229925	4	2
18/6/2010	18:00:00	461	772943	848045	1	7
18/6/2010	18:00:00	748	456715	249592	2	8
18/6/2010	18:00:00	847	329527	526023	3	1
18/6/2010	18:00:00	1052	419526	535927	5	3
18/6/2010	18:00:00	1112	955713	530075	7	5
18/6/2010	19:00:00	257	574762	402319	3	1
18/6/2010	19:00:00	489	206264	580445	5	3
18/6/2010	19:00:00	494	183574	259625	8	6
18/6/2010	19:00:00	660	874845	787143	1	7
18/6/2010	19:00:00	1015	175953	642314	6	4
18/6/2010	19:00:00	1114	800935	155239	2	8
18/6/2010	19:00:00	1115	320934	465603	7	5
18/6/2010	19:00:00	1131	270790	131132	4	2
18/6/2010	20:00:00	118	378560	790516	6	4
18/6/2010	20:00:00	271	862404	526023	8	6
18/6/2010	20:00:00	349	517989	328199	4	2
18/6/2010	20:00:00	528	700982	261170	5	3
18/6/2010	20:00:00	659	273710	173571	7	5
18/6/2010	20:00:00	662	747323	249592	1	7
18/6/2010	20:00:00	746	428437	506291	2	8
18/6/2010	20:00:00	1023	763901	131132	3	1
25/6/2010	11:00:00	60	838400	535927	7	3
25/6/2010	11:00:00	146	735781	727326	2	6
25/6/2010	11:00:00	199	719218	473400	1	5
25/6/2010	11:00:00	268	800935	537261	3	7
25/6/2010	11:00:00	465	868404	799046	8	4
25/6/2010	11:00:00	525	387682	175514	5	1
25/6/2010	11:00:00	727	800995	328199	4	8
25/6/2010	11:00:00	893	128084	968489	6	2
25/6/2010	12:00:00	48	393081	509388	5	1
25/6/2010	12:00:00	94	874845	473400	4	8
25/6/2010	12:00:00	276	320934	288537	1	5
25/6/2010	12:00:00	292	122357	223541	2	6
25/6/2010	12:00:00	366	861194	968489	7	3
25/6/2010	12:00:00	542	889937	255332	6	2
25/6/2010	12:00:00	637	880925	104125	3	7
25/6/2010	12:00:00	774	889237	513480	8	4
25/6/2010	13:00:00	89	343873	840368	4	8
25/6/2010	13:00:00	128	400271	223541	6	2
25/6/2010	13:00:00	425	574762	911477	1	5
25/6/2010	13:00:00	510	747591	616205	5	1
25/6/2010	13:00:00	661	196289	989464	8	4
25/6/2010	13:00:00	910	249146	121976	7	3
25/6/2010	13:00:00	977	772943	405828	2	6
25/6/2010	13:00:00	1026	948735	783531	3	7
25/6/2010	14:00:00	450	735442	618285	5	1
25/6/2010	14:00:00	474	597177	977118	4	8
25/6/2010	14:00:00	521	695045	730316	8	4
25/6/2010	14:00:00	100	122357	911477	1	5
25/6/2010	14:00:00	805	717367	660213	6	2
25/6/2010	14:00:00	966	245386	726932	3	7
25/6/2010	14:00:00	996	329527	810862	7	3
25/6/2010	14:00:00	1114	574762	779583	2	6
25/6/2010	15:00:00	38	106572	689961	7	3
25/6/2010	15:00:00	55	362145	977118	2	6
25/6/2010	15:00:00	336	407465	472604	4	8
25/6/2010	15:00:00	353	286332	653975	3	7
25/6/2010	15:00:00	409	167510	223242	6	2
25/6/2010	15:00:00	826	378560	940415	1	5
25/6/2010	15:00:00	1036	517989	214781	8	4
25/6/2010	15:00:00	1130	413027	965847	5	1
25/6/2010	16:00:00	23	810167	333823	7	3
25/6/2010	16:00:00	175	409562	547811	6	2
25/6/2010	16:00:00	191	367509	989464	5	1
25/6/2010	16:00:00	193	175953	530075	1	5
25/6/2010	16:00:00	450	967477	465603	3	7
25/6/2010	16:00:00	723	666141	314056	8	4
25/6/2010	16:00:00	973	167510	968489	4	8
25/6/2010	16:00:00	1122	470111	978375	2	6
25/6/2010	17:00:00	72	958254	859454	2	6
25/6/2010	17:00:00	88	864023	877436	3	7
25/6/2010	17:00:00	91	426652	761594	6	2
25/6/2010	17:00:00	254	925004	261170	1	5
25/6/2010	17:00:00	373	772943	776017	4	8
25/6/2010	17:00:00	1007	212192	859454	8	4
25/6/2010	17:00:00	1091	578682	241875	5	1
25/6/2010	17:00:00	1092	387682	547811	7	3
25/6/2010	18:00:00	34	272950	848045	8	4
25/6/2010	18:00:00	115	800935	114366	6	2
25/6/2010	18:00:00	197	118028	968489	1	5
25/6/2010	18:00:00	356	136242	131132	7	3
25/6/2010	18:00:00	757	611891	942530	5	1
25/6/2010	18:00:00	991	382899	790516	2	6
25/6/2010	18:00:00	1016	895452	131132	4	8
25/6/2010	18:00:00	1101	229550	824587	3	7
25/6/2010	19:00:00	126	986945	580445	3	7
25/6/2010	19:00:00	148	611891	341281	5	1
25/6/2010	19:00:00	155	454372	229925	6	2
25/6/2010	19:00:00	248	567203	647001	7	3
25/6/2010	19:00:00	325	406642	535927	2	6
25/6/2010	19:00:00	354	789772	580445	1	5
25/6/2010	19:00:00	425	478532	223541	4	8
25/6/2010	19:00:00	754	987071	186043	8	4
25/6/2010	20:00:00	404	459165	269418	1	5
25/6/2010	20:00:00	411	492404	689961	3	7
25/6/2010	20:00:00	468	695045	740142	2	6
25/6/2010	20:00:00	539	183574	968489	8	4
25/6/2010	20:00:00	637	400271	726932	6	2
25/6/2010	20:00:00	714	123751	761594	5	1
25/6/2010	20:00:00	770	234861	539827	4	8
25/6/2010	20:00:00	1043	750919	496415	7	3
2/7/2010	11:00:00	150	575458	761594	4	8
2/7/2010	11:00:00	175	343873	272864	5	1
2/7/2010	11:00:00	203	122357	642314	2	6
2/7/2010	11:00:00	473	338543	272864	3	7
2/7/2010	11:00:00	542	242898	968489	7	3
2/7/2010	11:00:00	576	967477	261170	6	2
2/7/2010	11:00:00	886	425015	554133	8	4
2/7/2010	11:00:00	1030	196289	726784	1	5
2/7/2010	12:00:00	68	254075	223242	4	8
2/7/2010	12:00:00	166	299216	535927	3	7
2/7/2010	12:00:00	679	290126	214781	8	4
2/7/2010	12:00:00	754	217758	223242	1	5
2/7/2010	12:00:00	821	594594	554133	7	3
2/7/2010	12:00:00	893	137579	779583	5	1
2/7/2010	12:00:00	904	298350	240594	6	2
2/7/2010	12:00:00	1060	516197	580445	2	6
2/7/2010	13:00:00	15	254075	642314	5	1
2/7/2010	13:00:00	112	915247	689961	6	2
2/7/2010	13:00:00	220	763901	328199	7	3
2/7/2010	13:00:00	311	566232	472604	8	4
2/7/2010	13:00:00	615	272950	496415	3	7
2/7/2010	13:00:00	691	180808	114366	1	5
2/7/2010	13:00:00	835	341340	145055	4	8
2/7/2010	13:00:00	959	624393	965847	2	6
2/7/2010	14:00:00	75	234861	965847	1	5
2/7/2010	14:00:00	121	955657	698906	8	4
2/7/2010	14:00:00	125	102257	266989	5	1
2/7/2010	14:00:00	100	889937	145055	4	8
2/7/2010	14:00:00	752	120700	877436	7	3
2/7/2010	14:00:00	830	116510	776017	6	2
2/7/2010	14:00:00	844	724043	938012	3	7
2/7/2010	14:00:00	1057	290126	272864	2	6
2/7/2010	15:00:00	259	414264	825637	4	8
2/7/2010	15:00:00	318	199145	186798	8	4
2/7/2010	15:00:00	566	106572	131132	3	7
2/7/2010	15:00:00	610	343873	730316	1	5
2/7/2010	15:00:00	728	406642	705133	7	3
2/7/2010	15:00:00	738	183574	718092	5	1
2/7/2010	15:00:00	853	880925	355492	2	6
2/7/2010	15:00:00	1082	180926	554133	6	2
2/7/2010	16:00:00	54	719218	965847	7	3
2/7/2010	16:00:00	170	388544	400612	4	8
2/7/2010	16:00:00	220	214585	341281	5	1
2/7/2010	16:00:00	337	243611	782336	2	6
2/7/2010	16:00:00	404	946049	412000	3	7
2/7/2010	16:00:00	415	329527	824587	1	5
2/7/2010	16:00:00	667	764538	197858	6	2
2/7/2010	16:00:00	955	120700	984187	8	4
2/7/2010	17:00:00	96	332099	928043	1	5
2/7/2010	17:00:00	544	270790	455628	7	3
2/7/2010	17:00:00	630	419526	930762	3	7
2/7/2010	17:00:00	633	735781	269418	5	1
2/7/2010	17:00:00	728	123751	333823	8	4
2/7/2010	17:00:00	867	880925	193578	6	2
2/7/2010	17:00:00	970	907206	942530	4	8
2/7/2010	17:00:00	974	492404	272864	2	6
2/7/2010	18:00:00	88	685224	790516	3	7
2/7/2010	18:00:00	237	635090	114366	7	3
2/7/2010	18:00:00	264	446912	724981	6	2
2/7/2010	18:00:00	360	915247	848045	4	8
2/7/2010	18:00:00	721	123751	272864	2	6
2/7/2010	18:00:00	745	356338	299505	5	1
2/7/2010	18:00:00	767	118028	314056	8	4
2/7/2010	18:00:00	868	173454	850351	1	5
2/7/2010	19:00:00	90	173454	825637	1	5
2/7/2010	19:00:00	148	175953	721000	4	8
2/7/2010	19:00:00	638	517989	249592	2	6
2/7/2010	19:00:00	656	343873	911477	8	4
2/7/2010	19:00:00	667	426652	104125	6	2
2/7/2010	19:00:00	794	382899	509388	5	1
2/7/2010	19:00:00	820	395271	710330	7	3
2/7/2010	19:00:00	851	319304	564312	3	7
2/7/2010	20:00:00	58	286332	807669	5	1
2/7/2010	20:00:00	115	750919	272864	2	6
2/7/2010	20:00:00	212	612043	848045	4	8
2/7/2010	20:00:00	379	270790	689961	1	5
2/7/2010	20:00:00	658	120700	959732	3	7
2/7/2010	20:00:00	761	214013	229925	8	4
2/7/2010	20:00:00	960	196289	850351	7	3
2/7/2010	20:00:00	994	329527	261170	6	2
9/7/2010	11:00:00	137	343873	537261	3	7
9/7/2010	11:00:00	313	735781	426665	4	8
9/7/2010	11:00:00	356	954138	859454	5	1
9/7/2010	11:00:00	414	735781	931212	6	2
9/7/2010	11:00:00	605	948735	615135	2	6
9/7/2010	11:00:00	616	763901	709977	7	3
9/7/2010	11:00:00	704	111244	877436	8	4
9/7/2010	11:00:00	902	425015	111456	1	5
9/7/2010	12:00:00	300	814306	440714	7	3
9/7/2010	12:00:00	356	750919	991002	1	5
9/7/2010	12:00:00	357	470111	693551	5	1
9/7/2010	12:00:00	442	199145	618285	2	6
9/7/2010	12:00:00	472	889237	880432	3	7
9/7/2010	12:00:00	916	955657	564312	6	2
9/7/2010	12:00:00	953	382899	328199	4	8
9/7/2010	12:00:00	997	967477	907587	8	4
9/7/2010	13:00:00	212	597177	978375	1	5
9/7/2010	13:00:00	237	298350	535927	6	2
9/7/2010	13:00:00	298	238724	824587	2	6
9/7/2010	13:00:00	453	747591	242451	8	4
9/7/2010	13:00:00	464	217758	440714	4	8
9/7/2010	13:00:00	478	578682	730939	7	3
9/7/2010	13:00:00	552	148996	859454	5	1
9/7/2010	13:00:00	822	290126	255332	3	7
9/7/2010	14:00:00	178	242898	564312	4	8
9/7/2010	14:00:00	200	296796	721000	3	7
9/7/2010	14:00:00	386	760890	660213	6	2
9/7/2010	14:00:00	100	808974	799046	8	4
9/7/2010	14:00:00	675	884937	727326	5	1
9/7/2010	14:00:00	786	341340	169863	7	3
9/7/2010	14:00:00	892	602021	799046	1	5
9/7/2010	14:00:00	962	478532	564312	2	6
9/7/2010	15:00:00	15	772943	787143	7	3
9/7/2010	15:00:00	116	572449	240594	2	6
9/7/2010	15:00:00	247	666141	698906	4	8
9/7/2010	15:00:00	345	907206	721000	1	5
9/7/2010	15:00:00	422	136242	787143	5	1
9/7/2010	15:00:00	499	786197	355492	6	2
9/7/2010	15:00:00	612	237478	978375	8	4
9/7/2010	15:00:00	897	724043	776017	3	7
9/7/2010	16:00:00	38	122357	521771	7	3
9/7/2010	16:00:00	67	880925	807669	5	1
9/7/2010	16:00:00	383	167510	931212	3	7
9/7/2010	16:00:00	470	492404	193578	2	6
9/7/2010	16:00:00	633	800995	710330	1	5
9/7/2010	16:00:00	901	332099	802157	8	4
9/7/2010	16:00:00	975	457667	615135	6	2
9/7/2010	16:00:00	1007	367509	223242	4	8
9/7/2010	17:00:00	305	677154	783531	7	3
9/7/2010	17:00:00	386	320934	907758	1	5
9/7/2010	17:00:00	409	517989	530075	2	6
9/7/2010	17:00:00	496	889237	977118	4	8
9/7/2010	17:00:00	548	957160	431657	5	1
9/7/2010	17:00:00	676	120700	219621	6	2
9/7/2010	17:00:00	768	889237	907758	8	4
9/7/2010	17:00:00	1081	566232	660213	3	7
9/7/2010	18:00:00	193	811327	426665	2	6
9/7/2010	18:00:00	371	180926	405828	3	7
9/7/2010	18:00:00	458	229550	333823	5	1
9/7/2010	18:00:00	532	719218	121976	4	8
9/7/2010	18:00:00	543	839822	790516	8	4
9/7/2010	18:00:00	747	808974	259625	1	5
9/7/2010	18:00:00	842	137579	521771	7	3
9/7/2010	18:00:00	1119	764538	175514	6	2
9/7/2010	19:00:00	38	574762	341281	1	5
9/7/2010	19:00:00	149	719618	472604	8	4
9/7/2010	19:00:00	274	567203	988746	3	7
9/7/2010	19:00:00	527	946049	131132	6	2
9/7/2010	19:00:00	919	229550	535927	4	8
9/7/2010	19:00:00	953	456715	984187	7	3
9/7/2010	19:00:00	1010	456715	765741	5	1
9/7/2010	19:00:00	1083	237547	682880	2	6
9/7/2010	20:00:00	121	861470	111456	3	7
9/7/2010	20:00:00	152	400271	173571	7	3
9/7/2010	20:00:00	354	456715	647001	1	5
9/7/2010	20:00:00	388	590266	670077	2	6
9/7/2010	20:00:00	393	270790	759358	8	4
9/7/2010	20:00:00	520	590266	197858	5	1
9/7/2010	20:00:00	829	747591	242451	6	2
9/7/2010	20:00:00	907	456715	896765	4	8
16/7/2010	11:00:00	407	719218	959732	7	7
16/7/2010	11:00:00	454	356338	496415	8	8
16/7/2010	11:00:00	513	602021	567635	5	5
16/7/2010	11:00:00	636	409562	977118	1	1
16/7/2010	11:00:00	853	254659	513480	2	2
16/7/2010	11:00:00	860	457667	506291	6	6
16/7/2010	11:00:00	932	387682	709977	3	3
16/7/2010	11:00:00	962	378560	993930	4	4
16/7/2010	12:00:00	64	786197	724981	1	1
16/7/2010	12:00:00	145	456715	554133	3	3
16/7/2010	12:00:00	231	861470	776017	5	5
16/7/2010	12:00:00	250	400271	688064	4	4
16/7/2010	12:00:00	409	237777	131132	6	6
16/7/2010	12:00:00	550	378560	186043	7	7
16/7/2010	12:00:00	787	862404	907587	2	2
16/7/2010	12:00:00	1104	590266	104125	8	8
16/7/2010	13:00:00	29	457667	698805	3	3
16/7/2010	13:00:00	166	695045	984187	5	5
16/7/2010	13:00:00	288	123751	266989	8	8
16/7/2010	13:00:00	297	574762	328199	4	4
16/7/2010	13:00:00	621	612043	104125	1	1
16/7/2010	13:00:00	629	602021	173571	7	7
16/7/2010	13:00:00	707	254075	856366	2	2
16/7/2010	13:00:00	1038	426652	682880	6	6
16/7/2010	14:00:00	25	957160	169863	5	5
16/7/2010	14:00:00	272	378560	642314	1	1
16/7/2010	14:00:00	408	803614	406168	8	8
16/7/2010	14:00:00	100	356338	440714	7	7
16/7/2010	14:00:00	702	180808	229925	4	4
16/7/2010	14:00:00	808	426652	450417	3	3
16/7/2010	14:00:00	1042	473695	197858	6	6
16/7/2010	14:00:00	1131	594594	850351	2	2
16/7/2010	15:00:00	177	864769	473400	4	4
16/7/2010	15:00:00	194	566232	277644	7	7
16/7/2010	15:00:00	317	724043	472604	3	3
16/7/2010	15:00:00	425	454372	223242	8	8
16/7/2010	15:00:00	577	409562	341281	6	6
16/7/2010	15:00:00	998	242898	877436	2	2
16/7/2010	15:00:00	1080	800995	333823	5	5
16/7/2010	15:00:00	1105	178838	642314	1	1
16/7/2010	16:00:00	436	106572	440714	6	6
16/7/2010	16:00:00	534	478532	212872	2	2
16/7/2010	16:00:00	691	880925	299505	4	4
16/7/2010	16:00:00	774	387682	993930	8	8
16/7/2010	16:00:00	832	907206	928043	5	5
16/7/2010	16:00:00	969	470111	248180	1	1
16/7/2010	16:00:00	1007	254075	779583	7	7
16/7/2010	16:00:00	1027	338543	328199	3	3
16/7/2010	17:00:00	3	838400	513480	7	7
16/7/2010	17:00:00	240	763901	988746	8	8
16/7/2010	17:00:00	395	820223	450417	1	1
16/7/2010	17:00:00	419	310343	968489	5	5
16/7/2010	17:00:00	501	747591	718092	4	4
16/7/2010	17:00:00	533	393081	616205	2	2
16/7/2010	17:00:00	1112	800935	968489	6	6
16/7/2010	17:00:00	1125	272950	186798	3	3
16/7/2010	18:00:00	125	954965	169863	1	1
16/7/2010	18:00:00	390	602021	940415	4	4
16/7/2010	18:00:00	756	356338	616205	5	5
16/7/2010	18:00:00	858	780773	896765	7	7
16/7/2010	18:00:00	888	116886	942530	8	8
16/7/2010	18:00:00	948	214013	450417	3	3
16/7/2010	18:00:00	970	338616	859454	2	2
16/7/2010	18:00:00	1115	789772	412000	6	6
16/7/2010	19:00:00	50	299216	305248	3	3
16/7/2010	19:00:00	215	199145	907758	8	8
16/7/2010	19:00:00	246	685224	724981	1	1
